ID,Type,SKU,Name
30307,simple,HRF-186EBD,Haier HRF-186 EBD 6 Cu Ft Metallic Grey E-Star Non-Inverter Refrigerator
30308,simple,HRF-216EBD,Haier HRF-216 EBD 8 Cu Ft Metallic Grey E-Star Non-Inverter Refrigerator
30335,simple,HR-136B,HAIER HR-136 B 4 Cu Ft Black Single Door Non-Inverter Refrigerator
30336,simple,HRF-216EPB,HAIER HRF-216 EPB 8 Cu Ft Black Glass E-Star Non-Inverter Refrigerator
30337,simple,HRF-246EBS,HAIER HRF-246 EBS 9 Cu Ft Silver E-Star Non-Inverter Refrigerator
30338,simple,HRF-276EPR,HAIER HRF-276 EPR 10 Cu Ft Red Glass E-Star Non-Inverter Refrigerator
30339,simple,HRF-316EPB,HAIER HRF-316 EPB 11 Cu Ft Black Glass E-Star Non-Inverter Refrigerator
30340,simple,HRF-316EPR,HAIER HRF-316 EPR 11 Cu Ft Red Glass E-Star Non-Inverter Refrigerator
30341,simple,HRF-346EPB,HAIER HRF-346 EPB 12 Cu Ft Black Glass E-Star Non-Inverter Refrigerator
30342,simple,HRF-368EPB,HAIER HRF-368 EPB 13 Cu Ft Black Wave Glass E-Star Non-Inverter Refrigerator
30343,simple,HRF-368EPR,HAIER HRF-368 EPR 13 Cu Ft Red Wave Glass E-Star Non-Inverter Refrigerator
30344,simple,HRF-398EPB,HAIER HRF-398 EPB 14 Cu Ft Black Wave Glass E-Star Non-Inverter Refrigerator
30345,simple,HRF-398EPR,HAIER HRF-398 EPR 14 Cu Ft Red Wave Glass E-Star Non-Inverter Refrigerator
30346,simple,HRF-438EPB,HAIER HRF-438 EPB 15 Cu Ft Black Wave Glass E-Star Non-Inverter Refrigerator
30347,simple,HRF-438EPR,HAIER HRF-438 EPR 15 Cu Ft Red Wave Glass E-Star Non-Inverter Refrigerator
30450,simple,HRF-368-IFGA,Haier HRF-368 IFGA 14 Cu Ft Green Glass Door Digital Inverter Refrigerator
30456,simple,HRF-316 IFGA,Haier HRF-316 IFGA 11 Cu Ft Green Digital Inverter Refrigerator
30457,simple,HRF-316 IFPA,Haier HRF-316 IFPA 11 Cu Ft Purple Digital Inverter Refrigerator
30458,simple,HRF-316 IFRA,Haier HRF-316 IFRA 11 Cu Ft Red Digital Inverter Refrigerator
30459,simple,HRF-346 IFGA,Haier HRF-346 IFGA 12 Cu Ft Green Digital Inverter Refrigerator
30460,simple,HRF-346 IFPA,Haier HRF-346 IFPA 12 Cu Ft Purple Digital Inverter Refrigerator
30461,simple,HRF-346-IFRA,Haier HRF-346 IFRA 12 Cu Ft Red Digital Inverter Refrigerator
30462,simple,HRF-368-IFPA,Haier HRF-368 IFPA 14 Cu Ft Purple Digital Inverter Refrigerator
30463,simple,HRF-398-IFGA,Haier HRF-398 IFGA 15 Cu Ft Green Digital Inverter Refrigerator
30464,simple,HRF-398-IFPA,Haier HRF-398 IFPA 15 Cu Ft Purple Digital Inverter Refrigerator
30465,simple,HRF-398-IFRA,Haier HRF-398 IFRA 15 Cu Ft Red Digital Inverter Refrigerator
30466,simple,HRF-438-IFRA,Haier HRF-438 IFRA 16 Cu Ft Red Digital Inverter Refrigerator
30467,simple,HRF-418-IFGA,Haier HRF-418 IFGA 14 Cu Ft Green Digital Inverter Refrigerator
30468,simple,HRF-418-IFPA,Haier HRF-418 IFPA 14 Cu Ft Purple Digital Inverter Refrigerator
30469,simple,HRF-418-IFRA,Haier HRF-418 IFRA 14 Cu Ft Red Digital Inverter Refrigerator
30470,simple,HRF-458-IFGA,Haier HRF-458 IFGA 16 Cu Ft Green Digital Inverter Refrigerator
30471,simple,HRF-458-IFPA,Haier HRF-458 IFPA 16 Cu Ft Purple Digital Inverter Refrigerator
30472,simple,HRF-458-IFRA,Haier HRF-458 IFRA 16 Cu Ft Red Digital Inverter Refrigerator
30473,simple,HRF-538-IFPA,HAIER HRF-538 IFPA 20 Cu Ft Purple Digital Inverter Refrigerator
30579,simple,HRF-438-IBSA,Haier HRF-438 IBSA 18 Cu Ft Silver Digital Inverter Refrigerator
30580,simple,HRF-418-TIFGU1,Haier HRF-418 TIFGU1 15 Cu Ft Grey Twin Inverter IOT Refrigerator
30581,simple,HRF-458-TIFBU1,Haier HRF-458 TIFBU1 16 Cu Ft Black Twin Inverter IOT Refrigerator
30582,simple,HRF-458-TIFGU1,Haier HRF-458 TIFGU1 16 Cu Ft Silver Grey Twin Inverter IOT Refrigerator
30583,simple,HRF-538-TIFGU1,Haier HRF-538 TIFGU1 20 Cu Ft Silver Grey Twin Inverter IOT Refrigerator
30584,simple,HRF-538-TIFBU1,Haier HRF-538 TIFBU1 20 Cu Ft Black Twin Inverter IOT Refrigerator
30645,simple,HRF-316-IARA,Haier HRF-316 IARA 11 Cu Ft Red Digital Inverter Refrigerator
30646,simple,HRF-346-IARA,Haier HRF-346 IARA 12 Cu Ft Red Digital Inverter Refrigerator
30647,simple,HRF-438-IARA+,Haier HRF-438 IARA+ 15 Cu Ft Red Digital Inverter Refrigerator
30670,simple,HRF-368-IARA+,Haier HRF-368 IARA+ 13 Cu Ft Red Digital Inverter Refrigerator
30671,simple,HRF-368-IAPA+,Haier HRF-368 IAPA+ 13 Cu Ft Purple Digital Inverter Refrigerator
30672,simple,HRF-398-IARA+,Haier HRF-398 IARA+ 14 Cu Ft Red Digital Inverter Refrigerator
30673,simple,HRF-398-IAPA+,Haier HRF-398 IAPA+ 14 Cu Ft Purple Digital Inverter Refrigerator
30674,simple,HRF-418-IARA+,Haier HRF-418 IARA+ 15 Cu Ft Red Digital Inverter Refrigerator
30675,simple,HRF-418-IAPA+,Haier HRF-418 IAPA+ 15 Cu Ft Purple Digital Inverter Refrigerator
30719,simple,HRF-458-IARA+,Haier HRF-458 IARA+ 16 Cu Ft Red Digital Inverter Refrigerator
30720,simple,HRF-458-IAPA+,Haier HRF-458 IAPA+ 16 Cu Ft Purple Digital Inverter Refrigerator
30721,simple,HRF-538-IARA+,Haier HRF-538 IARA+ 20 Cu Ft Red Digital Inverter Refrigerator
30722,simple,HRF-538-IAPA+,Haier HRF-538 IAPA+ 20 Cu Ft Purple Digital Inverter Refrigerator
30754,simple,HRF-538-EPR,Haier HRF-538 EPR 20 Cu Ft Red E-Star Non-Inverter Refrigerator
30755,simple,HRF-538-EPG,Haier HRF-538 EPG 20 Cu Ft Green E-Star Non-Inverter Refrigerator
30857,simple,HRF-246-IPRA,Haier HRF-246 IPRA 9 Cu Ft Red Smart Inverter Refrigerator
30858,simple,HRF-246-IPPA,Haier HRF-246 IPPA 9 Cu Ft Purple Smart Inverter Refrigerator
30859,simple,HRF-276-IPRA,Haier HRF-276 IPRA 10 Cu Ft Red Smart Inverter Refrigerator
30860,simple,HRF-276-IPPA,Haier HRF-276 IPPA 10 Cu Ft Purple Smart Inverter Refrigerator
30861,simple,HRF-316-IPPA,Haier HRF-316 IPPA 11 Cu Ft Purple Smart Inverter Refrigerator
30862,simple,HRF-346-IPGA,Haier HRF-346 IPGA 12 Cu Ft Green Smart Inverter Refrigerator
30863,simple,HRF-346-IPRA,Haier HRF-346 IPRA 12 Cu Ft Red Smart Inverter Refrigerator
30864,simple,HRF-346-IPPA,Haier HRF-346 IPPA 12 Cu Ft Purple Smart Inverter Refrigerator
30865,simple,HRF-418-IPGA,Haier HRF-418 IPGA 15 Cu Ft Green Smart Inverter Refrigerator
30866,simple,HRF-418-IPPA,Haier HRF-418 IPPA 15 Cu Ft Purple Smart Inverter Refrigerator
30867,simple,HRF-458-IPRA,Haier HRF-458 IPRA 16 Cu Ft Red Smart Inverter Refrigerator
30868,simple,HRF-458-IPPA,Haier HRF-458 IPPA 16 Cu Ft Purple Smart Inverter Refrigerator
30869,simple,HRF-538-IPGA,Haier HRF-538 IPGA 20 Cu Ft Green Smart Inverter Refrigerator
30870,simple,HRF-538-IPRA,Haier HRF-538 IPRA 20 Cu Ft Red Smart Inverter Refrigerator
30871,simple,HRF-538-IPPA,Haier HRF-538 IPPA 20 Cu Ft Purple Smart Inverter Refrigerator
30890,simple,HRF-578-TGGU1-IOT,Haier HRF-578 TGGU1 IOT 20 Cu Ft Champagne Gold T-Door Smart IoT Twin Inverter Refrigerator
30928,simple,HRF-622-IBS,Haier HRF-622 IBS 22 Cu Ft Black Inox Side by Side Twin Inverter Refrigerator
30929,simple,HRF-622-ICG,Haier HRF-622 ICG 22 Cu Ft Chocolate Glass Side by Side Twin Inverter Refrigerator
30930,simple,HRF-622-IBG,Haier HRF-622 IBG 22 Cu Ft Black Mirror Side by Side Twin Inverter Refrigerator
30931,simple,HRF-678-TGG,Haier HRF-678 TGG 24 Cu Ft Golden Glass T-Door Twin Inverter Refrigerator
30932,simple,HRF-578-TSG,Haier HRF-578 TSG 20 Cu Ft Silver Inox T-Door Twin Inverter Refrigerator
30933,simple,HRF-578-TBG,Haier HRF-578 TBG 20 Cu Ft Black Glass T-Door Twin Inverter Refrigerator
30934,simple,HRF-488-IFFB,Haier HRF-488 IFFB 17 Cu Ft Black Mirror No Frost Twin Inverter Refrigerator
30935,simple,HRF-518-IFFB,Haier HRF-518 IFFB 18 Cu Ft Black Mirror No Frost Twin Inverter Refrigerator
30936,simple,HRF-518-WIFFBGU1,Haier HRF-518 WIFFBGU1 18 Cu Ft Black Mirror No Frost Smart IoT Twin Inverter Refrigerator
31008,simple,AG-6143,Anex AG-6143 Deluxe Blender Grinder - 550W
31009,simple,AG-6144,Anex AG-6144 Deluxe Blender Grinder - 550W
31010,simple,AG-193,Anex AG-193 Deluxe Juicer Blender - 500W
31011,simple,AG-2186,Anex AG-2186 Deluxe Pressure Cooker - 1000W
31012,simple,AG-2111,Anex AG-2111 Deluxe Air Fryer - 1600W
31013,simple,AG-2112,Anex AG-2112 Deluxe Air Fryer - 2500W
31014,simple,AG-7043,Anex AG-7043 Deluxe Ceramic Hair Straightener - 230°C
31015,simple,AG-7046,Anex AG-7046 Deluxe 2-in-1 Epilator - USB Rechargeable
31016,simple,AG-2160,Anex AG-2160 Single Deluxe Hotplate - 1500W
31017,simple,AG-2163,Anex AG-2163 Double Deluxe Hotplate - 2500W
31018,simple,AG-5053,Anex AG-5053 16 Inch Deluxe Stand Fan
31019,simple,AG-5054,Anex AG-5054 16 Inch Deluxe Remote Stand Fan
31020,simple,AG-5058,Anex AG-5058 Deluxe Stand Fan - 18 Inch
31022,simple,HRF-276EBD,Haier HRF-276EBD 10 Cu Ft Golden E-Star 1HIT Non-Inverter Refrigerator
31032,simple,DWT-9060-EZ-PLATINUM,Dawlance DWT 9060 EZ Platinum 9 Kg Dark Grey Extreme+ Dryer Non-Inverter Washing Machine
31033,simple,DWT-1016-INV-PRIMA,Dawlance DWT 1016 INV PRIMA 10 Kg Dark Grey Prima Series DDM Inverter Washing Machine
31056,simple,DW-7500-C,Dawlance DW 7500 C 10 Kg White Twin Tub Clear Lid Non-Inverter Washing Machine
31067,simple,DW-6550-W,Dawlance DW 6550 W 8 Kg White Twin Tub White Lid Non-Inverter Washing Machine
31099,simple,VF-1035-GD,Dawlance VF-1035 GD 12 Cu Ft Burgundy Honey-Comb Glass Door Non-Inverter Vertical Deep Freezer
31167,simple,,Haier Home Deal Four in One
31171,simple,,Dawlance Home Deal Four in One
31276,simple,DWMO-5222-CR,Dawlance DWMO 5222 CR 55 Liters Convection Oven Toaster
31277,simple,DW-142-HZP,Dawlance DW-142 HZP 42 Liters Silver Grilling Microwave Oven
31278,simple,DW-550-AF-BLACK,Dawlance DW-550 AF 30 Liters Black Air Fryer Microwave Oven
31279,simple,DW-MD-4-N-BLACK,Dawlance DW-MD-4-N 20 Liters Black Solo Heating Microwave Oven
31280,simple,DW-MD4-WHITE,Dawlance DW-MD4 20 Liters White Solo Heating Microwave Oven
31281,simple,DBMO-25-IG,Dawlance DBMO-25 IG 25 Liters Built-in Grilling Microwave Oven
31282,simple,DW-390-S,Dawlance DW-390 S 23 Liters Jet Black Solo Heating Microwave Oven
31283,simple,DW-395-HCG,Dawlance DW-395 HCG 25 Liters Grilling Microwave Oven
31344,simple,HMW-20DSS,Haier HMW-20DSS 20 Liters Silver Digital Solo Microwave Oven
31345,simple,HMW-20MHES,Haier HMW-20MHES 20 Liters Piano Black Manual High-End Solo Microwave Oven
31346,simple,HMW-20MPS,Haier HMW-20MPS 20 Liters Metallic Silver Solo Microwave Oven
31347,simple,HMW-20MX11,Haier HMW-20MX11 20 Liters Classic White Solo Microwave Oven
31348,simple,HMW-20MXP9,Haier HMW-20MXP9 20 Liters Black Solo Microwave Oven
31349,simple,HMW-28100DG,Haier HMW-28100DG 28 Liters Digital Grill Microwave Oven
31350,simple,HMW-20MX12,Haier HMW-20MX12 20 Liters All-Black Solo Microwave Oven
31351,simple,HMW-26MBH,Haier HMW-26MBH 25 Liters Full Black Solo Microwave Oven
31352,simple,HMW-25MXP9,Haier HMW-25MXP9 25 Liters Black Solo Microwave Oven
31355,simple,HMW-20SKB,Haier HMW-20SKB 20 Liters Black Solo Microwave Oven
31357,simple,HMW-32300-BLACK,Haier HMW-32300 32 Liters Black Grill Microwave Oven
31375,simple,DW-133-G,Dawlance DW-133-G 30 Liters Black and Red Grilling Microwave Oven
31376,simple,HMW-30AFS,Haier HMW-30AFS 30 Liters Metallic Silver 5-in-1 Convection Air Fryer Microwave Oven
31399,simple,DDW-14952-S-INV,Dawlance DDW 14952 S INV 14 Place Settings Silver Inverter Dishwasher
31400,simple,DDW-1470-GB-INV,Dawlance DDW 1470 GB INV 14 Place Settings Glass Black Inverter Dishwasher
